Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
Purples,Education,249.269030612368,403.191944479112,2.65,7350.0,429.95139471472,119.615302251115,12.0,505.40498071018
Greens,Healthcare,221.91155584983102,218.569847898532,4.831,5169.0,498.44030502594705,299.291740529516,11.0,601.83409443266
Purples,Education,44.6321209871366,528.405007927999,1.469,8531.0,,51.0888054179641,16.0,522.138245968536
Yellows,Healthcare,485.552105708975,288.466731391567,4.18,9820.0,343.633455815802,292.616778737135,12.0,628.170820900161
Khakis,Environment,24.564613413523002,14.5240188075139,8.968,7032.0,122.989982133731,784.0872039767329,15.0,13.2051134679831
Khakis,Environment,301.779769712373,67.9173920698575,7.934,8066.0,296.368364011869,640.734726554617,15.0,72.94055851427
Reds,Other,35.1997858296461,635.959770084329,4.7860000000000005,7214.0,411.4999252376,164.407026366135,10.0,526.68984833642
Turquoises,Environment,165.134245361717,845.228809397668,11.627,4373.0,872.51136313516,630.56724207204,14.0,873.7210193063721
Oranges,Military,22.1907460331704,220.14584390375703,2.7110000000000003,9289.0,651.712124679492,321.150642482365,,457.54039911009903
Khakis,Education,225.868990722636,163.655452003196,11.592,4408.0,460.755856940523,481.636360181452,13.0,157.500619391523
Khakis,Healthcare,81.3647281900132,191.064460086389,9.331,6669.0,257.225559675135,532.30684234364,14.0,140.876096995631
Pinks,Social,120.020656706921,711.360329198401,6.898,3102.0,672.420986184352,272.981482989492,8.0,489.196999513951
Purples,Healthcare,11.7516098335999,428.68119074497,2.253,7747.0,398.8892600771799,125.24590378157801,14.0,480.58912333847803
Violets,Financial,315.208959417222,891.2520240228349,9.579,6421.0,830.9029628830859,586.476945452477,11.0,785.272309207357
Purples,Environment,94.02658414415329,437.811417518292,4.955,5045.0,322.842498099779,212.36227400632302,13.0,400.775329929872
Purples,Environment,92.57081910935841,424.363227982573,2.377,7623.0,412.688768314067,157.22612973956498,14.0,606.657786462834
Khakis,Financial,114.36994911241999,993.166331149514,12.309000000000001,3691.0,987.616691039875,851.788875134092,12.0,994.531313712339
Blues,Environment,371.536711390785,,7.987,6013.0,678.497006418183,214.296223425111,14.0,600.664564408362
Purples,Environment,163.923194690299,404.191998895053,3.157,6843.0,384.44242422784,187.727376766118,,387.266501901946
Yellows,Environment,27.068581699575,608.688416258281,,6870.0,355.353201489387,218.163414439134,11.0,621.8991683796
Khakis,Financial,82.7349266293947,978.621755665598,7.296,8704.0,,825.157739194357,12.0,988.4453610733591
Khakis,Financial,97.5858732185701,848.301967009002,12.269,3731.0,797.8650836739689,650.6215451173359,8.0,961.812220146273
Oranges,Other,158.496142659881,404.283535722863,4.751,7249.0,472.364318160298,183.86372539939202,8.0,345.466841508751
Khakis,Financial,22.107104020673,71.49654112648871,9.995,6005.0,381.70229131355904,493.406749826821,9.0,285.895682837449
Purples,Healthcare,301.762809222603,474.500761927183,4.2330000000000005,5767.0,357.861841807134,147.233270306141,12.0,528.708339002575
Purples,Healthcare,107.50034090380801,335.10636721868303,1.825,8175.0,444.635286202191,187.870894708617,10.0,429.004849370658
Purples,Environment,93.696538718424,434.24596617545194,5.505,4495.0,359.54676106849604,158.273557501147,12.0,531.619831016612
Greens,Healthcare,224.67808183224602,276.828525894908,0.768000000000001,9232.0,533.113986876997,268.576346503302,13.0,645.709337106214
Purples,Social,122.325465980776,389.99455100102404,4.093,5907.0,455.514724929765,119.53557601487302,10.0,485.55647461085704
Browns,Social,44.3121255672429,335.999631944514,6.271,3729.0,375.80210562966596,223.56466082782399,6.0,412.479031754096
Khakis,Healthcare,215.875570373672,130.484833090674,9.742,6258.0,227.87079785484798,670.242864754675,10.0,11.5025726594148
Purples,Financial,40.6425285793066,512.961320021565,6.309,3691.0,444.84894577957397,57.2162792666733,8.0,491.995750204039
Greys,Military,41.9576016275606,493.800602982336,5.284,6716.0,489.894688406566,73.94209179480241,7.0,427.014500801817
Reds,Foreign_Affairs,50.08944915439999,529.74909170109,7.892,4108.0,524.564066022214,174.079799290754,6.0,669.7509196573781
Khakis,Education,63.0555623432018,994.678941660836,8.923,7077.0,839.0671479282901,758.9379817198151,15.0,965.0946935517931
Purples,Education,40.9559802786443,479.87939011509,6.183,3817.0,362.897749304599,171.718956715492,14.0,398.582378219702
Khakis,Healthcare,37.375657691739605,904.522229364767,11.073,4927.0,675.6192366592591,602.495164464159,14.0,910.511964341689
Turquoises,Healthcare,44.172475368147204,935.0903395097699,6.382000000000001,9618.0,944.995136102098,789.293892626213,10.0,985.4488379302071
Blues,Financial,578.011363543516,313.69588244706404,5.305,8695.0,100.13932199217399,635.571861726972,9.0,42.448029853403604
Khakis,Financial,256.207875415859,814.622749658685,10.873,5127.0,625.83055102732,421.367449899886,9.0,750.459029904099
Khakis,Financial,91.84185296841171,745.7930123831551,10.197000000000001,5803.0,517.889786395244,336.061611911728,12.0,728.480103306734
Khakis,Environment,194.43843620826001,921.2557027410901,11.341,4659.0,792.4689771607519,708.7311627631441,11.0,989.1885029089011
Oranges,Military,165.64773395551398,318.912357265692,8.987,3013.0,465.355945326608,190.779727956278,9.0,549.030191961587
Purples,Social,89.4953836360401,381.371742965346,5.263999999999999,4736.0,400.7506664955,154.803718481791,9.0,493.58925217920097
Khakis,Education,40.3004054875033,174.616443124589,9.427999999999999,6572.0,361.98494723066705,437.681379011976,15.0,
Violets,Environment,60.420126079701205,910.791057626612,8.765,7235.0,769.5594112157879,538.585826211659,11.0,720.597196253948
Oranges,Other,165.22908154466802,466.094908765306,4.855,7145.0,255.99814000180697,288.81455059322,7.0,349.24396615673203
Oranges,Other,220.61274502010897,372.118347142119,3.377,8623.0,456.458854058592,145.869292049892,11.0,555.030008500654
Khakis,Financial,65.2628768691821,717.788135088004,8.689,7311.0,533.932918333448,361.141130045895,10.0,786.076565064479
Whites,Social,256.15703505736,299.49036492357897,2.85,7150.0,,276.071163272742,7.0,523.091213665547
Turquoises,Social,174.782717583529,850.4922343417999,10.508,5492.0,933.702659717397,713.858618918792,10.0,945.70317973377
Browns,Financial,68.2258245367988,303.593170887315,2.06,7940.0,389.46349898817,240.858456822874,5.0,415.03626864915606
Browns,Education,126.14245851392599,313.543146276043,0.0969999999999995,9903.0,357.574566465523,263.751321273724,10.0,379.52760874160896
Yellows,Education,-41.09269735337,245.19819750374901,8.324,,359.579839586372,326.962728459642,16.0,649.207391894123
Turquoises,Financial,223.91917884367902,753.7305242149159,12.947000000000001,3053.0,950.2213428823179,628.579872220645,12.0,857.818696067979
Browns,Social,70.9918744437733,463.355902431202,3.819,6181.0,405.342584964626,137.013762045445,7.0,407.967642201042
Browns,Environment,138.97443396430901,350.29263522854797,2.778,7222.0,397.262200304454,206.17464813187303,9.0,402.323825938938
Violets,Financial,252.065057645205,996.863612883967,10.04,5960.0,981.7491642544239,821.1285497325321,8.0,941.923509351909
Browns,Education,29.0930726779995,341.822299218033,4.545,5455.0,411.047914136845,195.006728722493,9.0,428.620971966744
Turquoises,Social,33.3843647683747,46.1439164355397,12.939,3061.0,35.748901498710204,818.623315177553,10.0,1.37217776766303
Turquoises,Environment,227.537823663387,634.558861260302,10.815999999999999,5184.0,887.672410676479,451.592447971025,13.0,688.519903249182
Khakis,Environment,209.45042240744598,206.396753560452,8.276,7724.0,242.680192925036,578.843499099601,11.0,72.6319536781776
Purples,Environment,335.690385529977,425.73982805811096,,3482.0,321.781509042677,193.210430985765,15.0,492.660586824513
Violets,Environment,112.98976210955401,38.1247832250278,9.302,6698.0,57.3920960274588,683.238042668527,11.0,260.033855680376
Purples,Education,9.8675953150385,317.068958575363,6.915,3085.0,370.54410511518205,241.81968237687698,,409.147569390123
Purples,Healthcare,129.393308177239,460.16123937720994,0.654999999999999,9345.0,433.845203643311,90.89224970109372,14.0,547.935551804178
Khakis,Financial,50.5567444233623,62.3554823210151,10.350999999999999,5649.0,172.355613321997,718.01899129151,11.0,34.5242177307171
Khakis,Social,125.27869896275699,787.765003770177,11.475999999999999,4524.0,534.900994738564,,11.0,698.9991251279449
Khakis,Healthcare,291.98669079451196,30.4617212949874,9.095,6905.0,94.48904858436441,779.840955425141,10.0,27.510223527411
Browns,Healthcare,150.461900650239,319.529612912286,2.315,7685.0,373.864175451297,241.2562239327,8.0,401.385808647567
Purples,Education,127.463567157569,,5.404,4596.0,441.39505366945997,96.79379166278679,13.0,567.0015705279329
Khakis,Healthcare,85.3639268185535,648.324793763731,11.034,4966.0,605.732377269305,227.24276104997398,13.0,635.866450610676
Khakis,Environment,40.7282336520157,356.781311913085,12.534,3466.0,481.453566346318,149.341012039823,14.0,461.95824585444296
Pinks,Social,37.688384538194796,676.499586189245,5.685,4315.0,637.773410876022,224.124747268662,8.0,490.086087106816
Reds,Foreign_Affairs,69.561508090699,494.45047053065997,7.985,4015.0,454.470303139728,169.827677594667,8.0,663.516633721707
Purples,Healthcare,125.21916602706499,447.891395993173,3.717,6283.0,389.702640871605,122.32576635652599,10.0,490.901699473367
Reds,Other,51.706922457458894,549.140338940955,2.364,9636.0,424.433870686828,124.930032331747,8.0,586.501446044585
Khakis,Financial,193.21210939794997,150.782351571118,8.158,7842.0,173.274925909936,623.151526992865,8.0,100.480806993977
Reds,Other,160.589910908235,577.714675823767,8.919,3081.0,402.00967635689904,148.393789238014,7.0,579.868907081187
Turquoises,Environment,74.58436840667959,976.872782805003,8.582,7418.0,988.391852210802,833.706661064203,,978.677913023711
Khakis,Environment,119.91426211996401,3.6894347648711197,11.970999999999998,4029.0,55.0957217346877,831.410837547195,,3.0291891789443497
Reds,Other,56.812861653201,492.61725529216596,6.3660000000000005,5634.0,428.21385207519796,126.988163349412,7.0,604.490371219335
Purples,Healthcare,3.501638296544,412.363492601201,0.42700000000000005,9573.0,435.140725552749,115.57117914103901,13.0,538.338160325796
Pinks,Environment,138.749680591983,291.987138607103,6.18,3820.0,366.251955048089,249.37219310506802,8.0,532.0718047623191
Khakis,Social,63.6332328222624,746.8730936578081,12.867,3133.0,650.007240357809,493.90255708276396,11.0,900.613578602811
Purples,Education,342.0702320732,450.815362603787,5.935,4065.0,451.303248750422,69.4176227829274,14.0,494.67982944140294
Purples,Environment,150.28414063350002,387.494170859447,2.035,7965.0,454.79386886849005,121.24936761798901,11.0,499.496745313338
Purples,Healthcare,126.835709112053,390.340692762933,5.223,4777.0,447.703470317207,,12.0,445.309681345488
Greys,Foreign_Affairs,60.9575174626315,612.4000403186151,6.978,5022.0,531.104100195276,120.033860594196,10.0,471.59412778028604
Khakis,Environment,53.1298055403138,75.3438496188014,6.862,9138.0,472.585886134766,462.199702050063,11.0,319.599931043328
Purples,Financial,267.459714131202,366.782441820154,2.6839999999999997,7316.0,466.52352640297204,164.868431847446,8.0,408.81881922269895
Purples,Healthcare,135.959256440594,388.81716132895303,3.7560000000000002,6244.0,,129.306448814502,11.0,443.305706433672
Turquoises,Environment,161.307014260512,319.487876840867,8.586,7414.0,91.9057260765048,517.871821101631,12.0,237.19653717167802
Khakis,Financial,58.1035381390406,30.120798908284304,9.01,6990.0,233.902730629779,,8.0,102.657698903249
Purples,Education,63.27597267566279,316.407511018253,0.8510000000000011,9149.0,346.35940009912804,240.53946638920502,14.0,523.400832087572
Browns,Social,218.777847916773,309.988924382972,1.935,8065.0,382.146870637848,248.232508889675,7.0,392.176952778774
Greens,Education,27.3343317400808,293.990019234439,6.21,3790.0,528.707610492543,258.205502505839,16.0,652.9896808581369
Khakis,Environment,32.2147097432756,33.1459941055977,11.437000000000001,4563.0,79.3997982982546,782.6104765590021,15.0,33.5003048996618
Purples,Social,150.914433052325,430.630308283957,2.734,7266.0,516.6498718603971,113.57409949797199,11.0,588.372528056115
Khakis,Healthcare,35.6781183181809,894.127428369903,10.413,5587.0,649.33050936088,492.60354940953397,13.0,754.9945608663401
Blues,Environment,,611.581212142482,4.967,9033.0,605.578625109047,174.78993775677398,11.0,
Pinks,Environment,170.5962625024,654.5000509775721,1.1059999999999999,8894.0,639.308507289236,209.488403925223,8.0,475.33696239491303
Purples,Education,282.281994760886,468.56629893978896,4.327,5673.0,384.73970258791604,120.35436201833001,15.0,514.565669739986
Purples,Environment,203.724273697229,,2.568,7432.0,398.327823105468,151.75002848111401,11.0,479.042168304991
Reds,Foreign_Affairs,29.6674991613743,619.014805318732,4.727,7273.0,461.911824067453,146.227415038353,9.0,575.942240405946
Purples,Social,108.121333244371,419.897425708911,3.668,6332.0,432.40412277083,105.68037300879601,9.0,513.517256113495
Greys,Military,54.934253300960904,590.729418705468,7.638999999999999,4361.0,580.930693685273,141.461476914515,6.0,427.68302514745005
Khakis,Healthcare,341.708901258533,962.6523501767521,12.972000000000001,3028.0,865.186413750052,694.5823421391141,10.0,867.472878046477
Purples,Education,45.85077610073179,420.62218760114996,2.781,7219.0,388.30130904681295,140.641352305175,14.0,468.336846077095
Greys,Foreign_Affairs,271.75463352433104,662.4759425138581,8.152000000000001,3848.0,534.445600385147,170.566284571274,9.0,461.167975190713
Purples,Environment,236.98508228328498,330.378051108622,1.4380000000000002,8562.0,379.88409106711305,230.49959215597698,14.0,400.34747941176397
Whites,Education,329.132479521325,518.864551965578,4.918,5082.0,439.8699227540099,63.0780248498636,10.0,497.290810362993
Reds,Foreign_Affairs,220.90372519519403,567.288909798706,4.394,7606.0,436.400151813909,156.643150700045,7.0,626.3500636725009
Khakis,Environment,341.383221234276,331.758318476236,8.868,7132.0,347.741120611317,546.075459542083,15.0,3.30051564406071
Greys,Military,88.5503493640329,539.567017517083,8.61,3390.0,562.4746663142939,80.8961354631296,7.0,467.204391656969
Yellows,Education,308.365039587409,198.21735224354998,,5592.0,313.421717912626,368.53962301377504,16.0,400.314334543196
Khakis,Financial,54.586379464909,239.95762574679,11.677999999999999,4322.0,320.344430627301,490.684419438794,9.0,124.669426417044
Khakis,Education,46.575409023156794,142.23220455854602,9.267999999999999,6732.0,245.63518981449297,514.568777690921,13.0,231.51950748968497
Oranges,Other,93.2563373485312,298.93953817137003,6.162999999999999,5837.0,614.884735650189,347.274601668584,,758.7969033198
Reds,Other,62.044035586608494,462.479775562498,5.872999999999999,6127.0,464.88715941332197,83.20376437554859,11.0,565.438425946502
Pinks,Healthcare,81.34305164450019,687.5094398383121,5.474,4526.0,657.5648523552901,244.948893783839,7.0,496.327420565287
Purples,Social,,457.62666015608704,5.832000000000001,4168.0,459.586550811778,66.66723421858971,9.0,468.128801190738
Khakis,Social,128.953517483389,816.1497737444561,8.052999999999999,7947.0,772.6976240519431,518.4007392677021,10.0,807.285946426214
Whites,Environment,145.018365896667,517.888651944324,5.0889999999999995,4911.0,387.866867255387,125.74572982257601,10.0,445.980140308345
Blues,Social,577.515634865802,50.4742064513266,5.291,8709.0,655.181808164343,475.836698493072,10.0,516.3012570701541
Purples,Healthcare,186.262870728112,409.02007643830495,1.1640000000000001,8836.0,396.93480752080706,138.510630042243,12.0,516.894207369212
