Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Reds,2.0,459.542979826374,90290.1432868408,Other,153.18099327545798,Yes,589.434376655832,,Male,By_16:00,0.257466914597899,0.8308236873708671,282.921412726864,4.51992197427899,66.79227470885961,,6834.0,53.268788754940005,435.260171923375,6764.864110405071,59758.440487021,Maybe,347432.88438365,20.862889826756398,185.10674647042302,99.6487303171307,23627.5976941313,50.0,45_and_up,1.0,774.9654691357911,7.0,Car,Public_Sector,648.575753478342,0.0,Yes
Turquoises,,365.12418136600303,59292.983602648,Financial,121.70806045533399,Yes,487.173843546771,Yes,Male,By_16:00,0.205038748914376,0.601648587035015,523.014966165647,9.87890994874761,41.0990537609905,11.129000000000001,4871.0,65.3802368091419,123.595368713996,5118.9291728957005,27923.4482400805,Yes,237338.353836133,11.1173453987,384.198709843821,45.225919620133894,14944.560040254699,60.0,30-45,0.0,371.993724950875,8.0,Motorcycle_or_truck,Public_Sector,424.081017507202,0.0,Yes
Pinks,5.0,88.3759747719047,20485.3616114464,Environment,,No,695.393572664462,No,Male,After_16:00,0.766019596951082,0.6488192516844721,694.9562765657901,6.62555252900347,72.7257467340678,1.045,8955.0,72.9652620851994,626.384256101037,8206.7042388467,73136.89003188981,No,483572.220903045,25.027669809653396,233.059522625419,90.4376093065366,907.271204577782,90.0,Below_30,4.0,876.860379246748,8.0,Motorcycle_or_truck,Services_or_Retail,487.15038297873804,1.0,No
Whites,5.0,832.825190667106,142491.03112739,Social,277.608396889035,Yes,513.2806958441739,No,Female,After_16:00,0.9598003069404509,0.28823103453032695,110.14044494368099,9.24426847137511,33.175702393055,3.622,6378.0,48.010528716258705,465.603706600493,6064.014371642729,57809.80667476809,Maybe,263457.07272628,21.5778522239933,39.6555617639051,29.1487386683002,77354.0304201892,70.0,45_and_up,3.0,727.6700645982891,8.0,Foot_or_bicycle,Public_Sector,514.597318146854,1.0,No
Purples,4.0,172.75599848149102,26328.0061487623,Social,57.5853328271638,No,457.199860731603,Yes,Male,By_16:00,0.25706425099633606,0.8999773904215541,626.881626667455,9.91374929668382,36.7867870721966,1.5190000000000001,8481.0,6.5181756624952,399.076066335514,5370.15073998706,51330.4339860942,Maybe,209031.712652997,19.9768883046263,109.774338987137,23.9085897803307,3383.6558896423903,70.0,45_and_up,1.0,657.7569467928589,10.0,Foot_or_bicycle,Services_or_Retail,505.73700203547304,0.0,No
Purples,1.0,324.247865667453,41067.2486713091,Social,108.082621889151,No,379.961625222485,Yes,Male,After_16:00,0.248549678362906,0.5048162043094641,477.456813678145,1.7901647463440902,30.157198850065498,2.114,7886.0,68.9259469509125,424.65564089179395,4648.92753400843,51370.107414336104,Yes,144370.836641712,20.6071745004451,143.81372371897498,83.90121688134971,11799.9357763223,70.0,45_and_up,1.0,657.975554851174,11.0,Public_or_other,Services_or_Retail,475.578631052623,0.0,Yes
Purples,5.0,254.277429024526,29636.870454975,Social,84.7591430081754,Yes,349.65986444809096,Yes,Male,By_16:00,0.9736338953953241,0.20752866961993302,462.62419433333,6.97518944274634,51.6909983707592,2.634,7366.0,29.524567630142002,390.98954807966004,4278.577740640229,47899.27424073691,No,122262.020805857,19.7734556433533,189.12767589883998,20.841885893605603,7278.8714664885,70.0,30-45,2.0,618.941203602298,12.0,Car,Hightech,464.16924777158897,0.0,Yes
Khakis,6.0,212.594384805691,1703.38222339082,Environment,70.86479493523021,Yes,24.037072638786203,Yes,Female,After_16:00,0.8398171640001241,0.50598586210981,258.330479962751,0.68160517141223,33.9354672702029,12.027999999999999,3972.0,27.3362424224615,73.1537656392902,386.67825766644205,6709.0657293491395,Yes,577.780861042284,8.55299746517501,799.77118510871,46.47820915561171,5102.683956147461,90.0,45_and_up,1.0,77.9841451076432,11.0,Public_or_other,Student_or_Unemployed,19.4840975368067,1.0,Yes
Khakis,6.0,18.9986577627737,97.0011621009667,Education,6.3328859209245705,Yes,15.317055022334099,Yes,Male,After_16:00,0.0401181255001575,0.0673908258322626,701.8531234934931,5.95275279600173,92.81297067645941,9.32,6680.0,30.881746090017298,44.6130412165076,242.39663265635602,3915.48113598687,Yes,234.612174557211,6.67929945551983,829.7997486574901,51.4599586836994,56.438330008369206,100.0,45_and_up,2.0,43.554049190277006,16.0,Car,Public_Sector,3.7412131863735096,2.0,No
Reds,4.0,244.232668590496,50575.5939742601,Foreign_Affairs,81.4108895301654,No,621.2386852193799,No,Male,After_16:00,0.734668205492198,0.28225693013519,892.744759563357,5.11317815631628,58.591723674908295,3.929,8071.0,18.0321168154478,415.91141033858804,7044.20967287097,57323.356448875595,Maybe,385937.50401310396,20.3939062059868,171.029535603196,26.8370955949649,6719.143823622961,40.0,Below_30,1.0,729.691658980126,10.0,Foot_or_bicycle,Services_or_Retail,,3.0,No
Purples,5.0,453.62094201863505,69151.09567773339,Education,151.206980672878,Yes,457.327402280025,Yes,Male,By_16:00,0.744506208226085,0.56754151172936,509.13137476891296,6.72704186057672,32.7183654299006,4.65,5350.0,90.44338965322821,370.36851768760005,5314.01105817545,50690.352407380895,,209148.352876195,19.244960838817,157.02608891543198,68.3670960133895,23024.7579848811,100.0,Below_30,0.0,,14.0,Car,Services_or_Retail,577.665441461414,0.0,Yes
Turquoises,,999.1874595836771,128956.41533672,Education,333.062486527892,No,387.183848535642,Yes,Male,After_16:00,0.469684854149818,0.25911849108524604,395.02804982475897,8.54808592004701,84.6528885886073,10.370999999999999,5629.0,47.0478635281324,248.990046880494,4369.81857911741,33204.899890068904,Maybe,149911.332566871,15.7794184582479,345.286229928841,80.7602020679042,111273.68241867,100.0,30-45,0.0,408.539225187824,14.0,Motorcycle_or_truck,Services_or_Retail,291.45959628363,0.0,Yes
Greens,1.0,94.7484655884766,8224.99006158297,Environment,31.582821862825497,Yes,260.42606633779496,Yes,Male,After_16:00,0.7680531868245452,0.40576871111989,246.413101209328,9.30379078956321,63.333552191034,3.985,6015.0,32.5247227214277,502.929840788161,3610.12034495427,59523.289356537,Yes,67821.73602817759,22.4260973151407,280.654114386345,86.8992480216548,1039.0574586818,90.0,Below_30,2.0,801.759006076637,14.0,Public_or_other,Student_or_Unemployed,646.159085467025,0.0,Yes
Yellows,8.0,-195.358205043435,-19806.1105963109,Financial,-65.1194016811451,No,304.150684511674,Yes,Female,By_16:00,0.13386554713361,0.15866286749951503,75.9182523470372,7.719005397520959,47.2787157632411,,7022.0,51.890764967538395,322.45115460288997,3686.40915432252,40325.8642219619,No,92507.63888892,17.9569249762561,280.257072759221,94.0776820061728,4185.41707362918,60.0,45_and_up,0.0,524.0821992683831,8.0,Motorcycle_or_truck,Hightech,406.922183349229,2.0,No
Purples,5.0,216.30475290180098,31892.0852961816,Education,72.10158430060041,No,442.321560691642,Yes,Female,After_16:00,0.624242534395307,0.38337451056577293,398.239966481924,6.22893125750124,68.91024676151571,3.2060000000000004,6794.0,84.2225914355367,451.638401199634,5326.49240931569,55502.207315982996,Yes,195648.36305269,21.251785835539398,76.80774020583779,57.0759348571301,5280.74004295718,100.0,,1.0,708.3516886326261,15.0,Car,,515.289942967584,0.0,No
Whites,6.0,11.629314320841598,1236.94598742921,Education,3.87643810694719,No,319.093444369049,Yes,Female,After_16:00,0.766704166308045,0.31712216744199395,436.97777367197,6.779377120547,27.0975650288165,3.281,6719.0,57.2486863238737,304.53575718366903,3800.0059580578295,42191.401048797,No,101820.626239303,17.450952901881,269.217606269512,1.69805693440139,28.9032105039395,100.0,45_and_up,1.0,575.642654594156,10.0,Car,Hightech,539.302257383898,0.0,Yes
Khakis,1.0,84.7060378341548,16.308978185184902,Education,28.2353459447183,No,0.577608583833755,Yes,Female,By_16:00,0.422763962997124,0.0306590760592371,,6.27036187332124,2.06437187734991,12.26,3740.0,74.47450140025471,4.440611810423429,14.6573094591844,401.907254938683,Maybe,0.333631676118436,2.10727592175857,862.208039628416,71.1839657975361,835.470106562637,100.0,30-45,1.0,4.85515853514783,14.0,Foot_or_bicycle,Industry_or_other,1.60169409476674,0.0,No
Blues,9.0,1739.74300189785,317507.068222609,Social,579.91433396595,No,547.506846487522,No,Female,After_16:00,0.180858239531517,0.503239832120016,788.4765232447529,8.39966468978673,38.6411415645853,6.316,7684.0,64.6094517316669,398.10530631803,6271.279077511279,41384.529862087205,Yes,299763.746950711,19.9525764330833,502.795998942373,19.150660187006,336890.549073138,70.0,Below_30,4.0,418.01261177752195,12.0,Foot_or_bicycle,Industry_or_other,9.934302885085339,3.0,Yes
Khakis,8.0,122.72467039972601,40316.0477253516,Environment,40.9082234665754,No,985.5242860470911,No,Male,After_16:00,0.26337440893985303,0.0554638549219817,995.2571298927071,7.82628328539431,11.5660990122706,11.222999999999999,4777.0,12.0016432832927,940.913583384827,11737.070027240601,114526.73272494301,Yes,971258.118388629,30.6743147174444,811.70252176212,86.9165191194043,1724.39097065784,90.0,Below_30,4.0,,11.0,Car,Student_or_Unemployed,978.249269189404,1.0,No
Greens,6.0,423.007845039949,35722.384635679,Education,141.002615013316,Yes,253.34554704751702,Yes,Male,By_16:00,0.997597651090473,0.10607598884962499,777.747516520321,6.17016348522156,83.1441999878734,3.736,6264.0,74.0228819428012,506.197072096278,3545.8496146677203,59140.136867943605,Maybe,64183.9662088054,22.4988237936181,275.856553595401,93.85412686970079,20032.7400556068,100.0,30-45,2.0,792.596632644307,15.0,Motorcycle_or_truck,Student_or_Unemployed,623.3694261058099,1.0,No
Browns,10.0,296.236531814669,33169.9059463201,Financial,98.7455106048895,No,335.91305309102,Yes,Female,After_16:00,0.554725920548663,0.591949881287292,851.446773624048,2.0906168408691896,67.0698451576754,6.558,3442.0,34.3845793744549,359.82863747485,4078.7878058599,43222.056293959504,No,112837.57923693,18.9691496244521,247.238610737678,33.5839168401435,9859.421375225229,60.0,45_and_up,1.0,547.11628324134,5.0,Car,Student_or_Unemployed,379.35840840974504,1.0,No
Oranges,7.0,214.157724581889,31967.796218544703,Military,71.38590819396309,Yes,447.816621337713,Yes,Male,After_16:00,0.866037783911452,0.23588074138388002,679.618393536657,9.157494176179169,31.723481672816,8.448,3552.0,8.10330137610435,357.51823472899804,5193.202682835129,50600.8387378533,Maybe,200539.726346325,18.9081525995798,196.912112462506,55.478222202509606,5177.33379687089,30.0,45_and_up,2.0,679.298016798398,6.0,Car,Services_or_Retail,625.499886817056,3.0,Yes
Khakis,10.0,255.716727038308,17568.0430928075,Environment,85.2389090127692,No,,Yes,Male,By_16:00,0.7476501946803179,0.698499956633896,410.79917550087004,7.44270916329697,72.11640742607409,7.426,8574.0,7.94488224200904,412.89475536905195,2886.8251687819798,42736.9302346942,Maybe,42478.6798372834,20.319811893052897,383.44593839625503,68.3454061625525,7360.91051869992,90.0,45_and_up,0.0,527.032792640747,13.0,Car,Hightech,269.634312456322,0.0,No
Browns,5.0,877.6640266768599,142748.822275885,Education,292.554675558953,No,487.938953643965,Yes,Male,After_16:00,0.123800575733185,0.639725035754964,656.613022321835,0.436403809580952,68.8926073489711,5.176,,88.242536270991,467.722442609148,5814.83442165794,55496.911242471106,Yes,238084.422483167,21.6268916538912,82.17524206114679,72.2580992151052,85890.7928669633,100.0,30-45,4.0,682.443085490713,9.0,Motorcycle_or_truck,Student_or_Unemployed,425.397983556167,4.0,Yes
Oranges,8.0,626.930622281868,130168.52066742699,Military,208.97687409395598,Yes,622.88481073223,,Female,After_16:00,0.0443018660880625,0.180809763958678,955.93283767812,8.53757033823058,48.0275538051501,2.122,9878.0,6.03598549496382,244.272017152034,6717.392141626371,43394.8281541536,Yes,387985.487440926,15.629203983313902,293.904521418741,83.2993614254519,43890.310780175096,30.0,45_and_up,1.0,570.481666065335,5.0,Motorcycle_or_truck,Student_or_Unemployed,576.6967391105629,2.0,Yes
Khakis,4.0,122.208756121594,24165.7669193769,Education,40.7362520405314,No,593.225093347632,No,Male,After_16:00,0.178035981720313,0.00454042642377317,797.159896232188,5.065479751210661,87.2080150060356,7.3389999999999995,8661.0,8.09934861026704,538.010258344002,7008.2714501643295,67087.039605902,Yes,351916.011377307,23.195048142739502,146.92974047013,4.40980738494545,1710.17848235023,,30-45,7.0,,15.0,Car,Industry_or_other,607.017058759654,0.0,No
Greys,5.0,291.519566224889,54860.6093175054,Military,97.17318874162979,No,564.565288305731,No,Female,After_16:00,0.37347602448426204,0.247414448531345,787.751538446173,2.46492105303332,83.2194081041962,7.595,4405.0,13.693755888380101,485.27514959990305,,,Yes,318733.964759733,22.028961609660698,70.1382282030025,71.75693418830629,9549.80179895804,30.0,Below_30,4.0,754.757013574995,5.0,Motorcycle_or_truck,Hightech,523.105700209019,0.0,Yes
Purples,9.0,217.441624905005,31076.0642139066,Financial,72.48054163500159,Yes,428.750441330858,Yes,Female,By_16:00,0.7786278962157671,0.8421671241521841,283.356769010425,9.817771273665132,62.386837368830996,0.42200000000000104,9578.0,40.443245950155,474.95201472675996,5237.4084427621,56478.388937535194,No,183826.940941406,21.793393832231803,76.69107013338571,3.7208561087027205,5335.909457338211,60.0,Below_30,2.0,713.668167316947,10.0,Public_or_other,Public_Sector,486.672619859554,0.0,No
Purples,2.0,103.11401256273899,14545.119267670501,Environment,34.371337520913,No,423.175829535893,Yes,Female,After_16:00,0.367027297383174,0.0168033631052822,874.295817455277,,69.35614708345379,1.318,8682.0,44.3069560453296,461.96724410424497,5155.69278356742,56494.5133255913,No,179077.782703391,21.4934232756033,93.2324339762275,60.038863285444705,1225.7601804974302,90.0,30-45,0.0,726.417335150487,13.0,Motorcycle_or_truck,Services_or_Retail,536.6584650061541,1.0,No
Greens,1.0,645.7934857221679,55387.630765246504,,215.264495240723,Yes,257.30035370351396,Yes,Female,By_16:00,0.584439468802884,0.0177446180023253,330.357667990029,4.598465631715951,97.02377584762871,2.238,7762.0,47.5870933150873,505.11434378490895,3583.2322246049603,59599.4505105134,Yes,66203.47201595361,22.474749026071702,282.343517362361,78.32397131714971,46564.0674064839,60.0,45_and_up,3.0,802.4241837933121,9.0,Motorcycle_or_truck,Industry_or_other,644.1824780330841,0.0,Yes
Purples,8.0,810.802033435651,103521.565613676,Social,270.26734447855,No,383.033939277455,Yes,Female,After_16:00,0.743585153715685,0.529047469608486,20.5714907497168,3.88022776460275,25.812687608413402,3.013,6987.0,,444.713163992723,4719.76572076,52630.0130161571,No,146714.998638405,21.088223348417102,135.922157483195,23.7941744737327,73324.7048359659,70.0,Below_30,1.0,667.705739978208,13.0,Motorcycle_or_truck,Industry_or_other,458.320996914023,0.0,No
Whites,9.0,671.963197068755,67380.97271662901,Healthcare,223.987732356252,No,300.824388942247,Yes,Male,By_16:00,0.620028868783265,0.34702154691331105,772.287026746199,7.346019572578371,54.892984707839794,5.888999999999999,4111.0,78.89190886635329,259.203266041895,3526.6504215062605,37652.5421909818,No,90495.3129824763,16.099790869508098,312.772606899869,19.931596401147498,50404.491978452,80.0,Below_30,5.0,519.936384758279,9.0,Motorcycle_or_truck,Services_or_Retail,513.142012852697,0.0,Yes
Purples,1.0,598.70505557872,84036.6672347602,Financial,199.56835185957297,No,421.092154400778,Yes,Female,By_16:00,0.848191277356818,0.635480238590389,690.8612404949961,1.5030541876331,87.8455947851762,6.36,3640.0,54.16873467620461,365.4598671440701,4941.84127829592,48819.150359515,Maybe,177318.602497889,19.1170046593097,161.061231979725,11.247698543593302,40037.095415806,60.0,45_and_up,3.0,641.105582025745,12.0,Car,Services_or_Retail,540.1649723120099,0.0,Yes
Reds,6.0,531.864516444709,94821.393921342,Foreign_Affairs,177.28817214823601,Yes,534.843316236905,No,Female,By_16:00,0.489191582659259,0.19899073895067002,574.124939972535,6.21607734123245,,3.2260000000000004,8774.0,29.6583818504587,515.6124827959279,6379.658127960911,62660.1446067357,Maybe,286057.37292329,22.707102034295996,52.2034102875313,40.1186066446826,31618.384155810898,40.0,Below_30,4.0,785.3357749885921,7.0,Car,Public_Sector,535.600417697131,0.0,Yes
Purples,4.0,185.81774666778801,29177.7416630019,Social,61.9392488892626,Yes,471.070317871742,Yes,Female,After_16:00,0.603204860817641,0.959220370743424,616.7570662219081,0.5248641362413761,31.455250922590498,3.237,6763.0,87.4326120596379,369.370467219652,5449.44411315673,48431.1171137851,No,221907.244379785,19.2190131697663,136.541138459577,11.979136290028698,3908.4098018552704,70.0,Below_30,,615.916198641237,10.0,Foot_or_bicycle,Industry_or_other,472.75149271275,0.0,Yes
Reds,10.0,168.58378008872802,32876.0682832128,Foreign_Affairs,56.194593362909295,No,585.039704280738,No,Male,After_16:00,0.643369615776464,0.653552534291521,789.880455704406,6.3578565255738795,63.0504724336788,6.857,5143.0,76.52971900533879,507.012988999246,6864.423020805871,65457.4323317971,Maybe,342271.455584894,22.516948927402396,172.59867505263,99.4262425461784,3224.02691658564,40.0,30-45,1.0,839.831274420545,8.0,Motorcycle_or_truck,Services_or_Retail,650.0312277862989,0.0,No
Reds,3.0,334.426032122613,46047.399900380195,Foreign_Affairs,111.475344040871,Yes,413.07250761655,Yes,Female,After_16:00,0.50012940983288,0.505407996475697,149.165285052732,7.75521713541821,97.918130364269,4.204,7796.0,98.96791728679091,460.289775477812,5051.30462712113,57896.2505900753,Maybe,170628.896548625,21.4543649516319,146.401542556803,45.5446021165699,12548.227673071398,40.0,Below_30,4.0,761.0210035257941,7.0,Foot_or_bicycle,Hightech,610.905909668215,0.0,No
Khakis,3.0,57.157721302125,18092.7520381658,Environment,19.052573767374998,No,949.622463561707,No,Female,By_16:00,0.818586905254051,0.301598746562377,719.021028839052,9.67012549983338,49.006654624827206,12.843,3157.0,46.6481258161366,889.5598852541301,11275.3444061253,107805.48094885099,Yes,901782.823301005,29.825490528307,711.995769843087,80.2175748161972,392.05314092864097,90.0,Below_30,2.0,1341.15545282339,15.0,Car,Student_or_Unemployed,891.178619477013,0.0,Yes
Purples,6.0,241.265992001754,40887.9092148204,Financial,80.4219973339179,No,508.41698254584395,No,Female,By_16:00,0.5114342374727129,0.683592946734279,142.95462728478,6.19117464171723,8.130359370261429,6.237,3763.0,17.309982003644098,490.555102362426,6065.280030183289,58834.1200286163,No,258487.82814102102,22.14847855638,27.183243456311303,40.0266546756029,6558.119652510611,60.0,45_and_up,3.0,730.311358562135,9.0,Public_or_other,Student_or_Unemployed,475.940136362734,1.0,Yes
